UNIQUE_ID,STATION_NAME,OBLIGATION_NAME,PERIOD_FROM,PERIOD_TO,FILING_DATE,Year,IS_NIL_RETURN,ASSMT_TYPE,IS_RESIDENT,RN,Other Income,IS_EXEMPT_CERT_PRSNT,IS_EXEMPT_CERT_PRSNT_1,MORTAGE_INTEREST,PERSONAL_RELIEF,INSURANCE_RELIEF,HOME_OWN_SAVING_PLAN_DEP,EXEMPTION_AMT,CHARGEABLE_INCOME,TAX_ON_CHARGEABLE_INCOME,TAX_DEDUCTED,TAX_PAYABLE_OR_REFUNDABLE,INVEST_DESC_PLNTMSCH,INVEST_DEDC_BLDG,CAP_ALLW,WEAR_TEAR_DEDC_WT,WEAR_TEAR_DEDC_MINING,AMOUNT_BORROWED,AMT_INTEREST_PAID,TOT_DEDUCTIONS,TAX_CREDITS,TAX_DUE,BUSS_GROSS_TURNOVER,COMM_GROSS_TURNOVER,FARM_GROSS_TURNOVER,INT_GROSS_TURNOVER,REN_GROSS_TURNOVER,OTH_GROSS_TURNOVER,CONS_GROSS_TURNOVER,BUSS_COST_OF_SALES,COMM_COST_OF_SALES,FARM_COST_OF_SALES,INT_COST_OF_SALES,REN_COST_OF_SALES,OTH_COST_OF_SALES,CONS_COST_OF_SALES,BUSS_TOT_OPENING_STOCK,COMM_TOT_OPENING_STOCK,FARM_TOT_OPENING_STOCK,INT_TOT_OPENING_STOCK,REN_TOT_OPENING_STOCK,OTH_TOT_OPENING_STOCK,CONS_TOT_OPENING_STOCK,BUSS_TOTAL_OTHER_INCOME,COMM_TOTAL_OTHER_INCOME,FARM_TOTAL_OTHER_INCOME,INT_TOTAL_OTHER_INCOME,REN_TOTAL_OTHER_INCOME,OTH_TOTAL_OTHER_INCOME,CONS_TOTAL_OTHER_INCOME
660,VOI,Income Tax - Resident Individual,01/01/2023,31/12/2023,04/06/2024,2023,N,S,,1,,N,0,,,,,,400568.56,57570.74,27150.74,30420,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Machakos,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,West of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,24/01/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Mombasa North,Income Tax - Resident Individual,01/01/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Thika,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Thika,Income Tax - Non-Resident Individual,28/02/2023,31/12/2023,28/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Eldoret,Income Tax - Resident Individual,05/01/2023,31/12/2023,22/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,NYAHURURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,05/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,23/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,KERUGOYA,Income Tax - Resident Individual,20/11/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,KERICHO,Income Tax - Resident Individual,08/05/2023,31/12/2023,25/01/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Kisumu,Income Tax - Resident Individual,01/01/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Eldoret,Income Tax - Resident Individual,10/08/2023,31/12/2023,15/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,East of Nairobi,Income Tax - Resident Individual,14/03/2023,31/12/2023,05/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,02/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,East of Nairobi,Income Tax - Resident Individual,18/09/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,North of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,28/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Kisumu,Income Tax - Resident Individual,08/01/2023,31/12/2023,15/10/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,NAKURU,Income Tax - Resident Individual,08/08/2023,31/12/2023,02/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Thika,Income Tax - Resident Individual,01/01/2023,31/12/2023,11/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,West of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,15/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,KITUI,Income Tax - Resident Individual,01/01/2023,31/12/2023,10/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Kisii,Income Tax - Resident Individual,14/08/2023,31/12/2023,24/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,DIANI,Income Tax - Resident Individual,18/12/2023,31/12/2023,25/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Eldoret,Income Tax - Resident Individual,04/09/2023,31/12/2023,09/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,East of Nairobi,Income Tax - Resident Individual,06/09/2023,31/12/2023,24/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,KITUI,Income Tax - Resident Individual,15/08/2023,31/12/2023,26/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,BUNGOMA,Income Tax - Resident Individual,04/06/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Thika,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,14/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,NAROK,Income Tax - Resident Individual,05/08/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Kakamega,Income Tax - Resident Individual,15/08/2023,31/12/2023,10/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,KIAMBU,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,BUNGOMA,Income Tax - Resident Individual,13/11/2023,31/12/2023,21/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Thika,Income Tax - Resident Individual,01/01/2023,31/12/2023,14/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Eldoret,Income Tax - Resident Individual,11/08/2023,31/12/2023,14/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Machakos,Income Tax - Resident Individual,21/11/2023,31/12/2023,21/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,KIAMBU,Income Tax - Resident Individual,28/01/2023,31/12/2023,28/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,East of Nairobi,Income Tax - Resident Individual,13/04/2023,31/12/2023,22/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,KITALE,Income Tax - Resident Individual,11/08/2023,31/12/2023,15/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,NAKURU,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,21/03/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Eldoret,Income Tax - Resident Individual,11/08/2023,31/12/2023,08/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,Malindi,Income Tax - Resident Individual,09/08/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,KITALE,Income Tax - Resident Individual,14/02/2023,31/12/2023,24/05/2024,2023,N,S,Y,1,N,N,0,,,,,,368070,67478,48278,19200,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,ISIOLO,Income Tax - Resident Individual,01/09/2023,31/12/2023,12/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,East of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,02/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,KERUGOYA,Income Tax - Resident Individual,08/11/2023,31/12/2023,11/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Machakos,Income Tax - Resident Individual,09/10/2023,31/12/2023,29/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Kakamega,Income Tax - Resident Individual,18/08/2023,31/12/2023,21/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Kisumu,Income Tax - Resident Individual,01/01/2023,31/12/2023,02/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,KITALE,Income Tax - Resident Individual,07/01/2023,31/12/2023,07/02/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,East of Nairobi,Income Tax - Resident Individual,27/02/2023,31/12/2023,25/03/2024,2023,N,S,,1,,N,0,,,,,,136946,14860.85,1553.75,13307.1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,North of Nairobi,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,Thika,Income Tax - Resident Individual,01/01/2023,31/12/2023,29/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,NAKURU,Income Tax - Resident Individual,29/08/2023,31/12/2023,14/06/2024,2023,N,S,,1,,N,0,,,,,,19400,1940,0,1940,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,East of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,30/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,VOI,Income Tax - Resident Individual,01/09/2023,31/12/2023,04/07/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Malindi,Income Tax - Resident Individual,01/01/2023,31/12/2023,04/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Eldoret,Income Tax - Resident Individual,05/05/2023,31/12/2023,06/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,GARISSA,Income Tax - Resident Individual,26/08/2023,31/12/2023,08/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Kisumu,Income Tax - Resident Individual,21/03/2023,31/12/2023,30/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Eldoret,Income Tax - Resident Individual,20/09/2023,31/12/2023,27/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Kisii,Income Tax - Resident Individual,01/01/2023,31/12/2023,26/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Mombasa North,Income Tax - Resident Individual,01/01/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,LODWAR,Income Tax - Resident Individual,05/04/2023,31/12/2023,12/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,KAJIADO,Income Tax - Resident Individual,24/07/2023,31/12/2023,29/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Machakos,Income Tax - Resident Individual,05/10/2023,31/12/2023,15/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,HOMABAY,Income Tax - Resident Individual,11/08/2023,31/12/2023,19/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Nyeri,Income Tax - Resident Individual,15/08/2023,31/12/2023,14/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,North of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,12/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Kisumu,Income Tax - Resident Individual,31/08/2023,31/12/2023,15/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Kisii,Income Tax - Resident Individual,01/01/2023,31/12/2023,12/06/2024,2023,N,S,Y,1,N,N,0,,,,,,589966,103928,75128,28800,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Malindi,Income Tax - Resident Individual,24/01/2023,31/12/2023,12/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Kakamega,Income Tax - Resident Individual,22/08/2023,31/12/2023,30/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Kisii,Income Tax - Resident Individual,16/05/2023,31/12/2023,26/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Kisii,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,20/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,NAKURU,Income Tax - Resident Individual,01/01/2023,31/12/2023,07/04/2024,2023,N,S,Y,1,N,N,0,,,,,,1169400,317576,303176,14400,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Kakamega,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,13/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,KAJIADO,Income Tax - Resident Individual,11/08/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,VOI,Income Tax - Resident Individual,01/01/2023,31/12/2023,08/05/2024,2023,N,S,Y,1,N,N,0,,,,,,408591,408591,58854,349737,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,KITUI,Income Tax - Resident Individual,20/07/2023,31/12/2023,30/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,West of Nairobi,Income Tax - Resident Individual,21/11/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,HOMABAY,Income Tax - Resident Individual,31/08/2023,31/12/2023,20/02/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,NAKURU,Income Tax - Resident Individual,05/02/2023,31/12/2023,25/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,28/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,KITALE,Income Tax - Resident Individual,07/09/2023,31/12/2023,06/05/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Kakamega,Income Tax - Resident Individual,01/01/2023,31/12/2023,08/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,BUNGOMA,Income Tax - Resident Individual,01/01/2023,31/12/2023,14/06/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Eldoret,Income Tax - Resident Individual,28/07/2023,31/12/2023,11/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,West of Nairobi,Income Tax - Non-Resident Individual,01/01/2023,31/12/2023,17/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,KITALE,Income Tax - Resident Individual,10/08/2023,31/12/2023,31/01/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,South of Nairobi,Income Tax - Resident Individual,04/09/2023,31/12/2023,22/05/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Thika,Income Tax - Resident Individual,20/07/2023,31/12/2023,27/06/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,KERICHO,Income Tax - Resident Individual,01/01/2023,31/12/2023,12/04/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Eldoret,Income Tax - Resident Individual,11/07/2023,31/12/2023,08/03/2024,2023,N,S,Y,1,N,N,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,KAJIADO,Income Tax - Resident Individual,19/08/2023,31/12/2023,28/04/2024,2023,Y,S,,1,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
